Longitude	Latitude	FID	solmutunnu	linjoja	lyhyt_nro	nimi_s	nimi_r	nousijat	nettiosoit	P_koord	I_koord
25.07824304	60.3506376	8704	4810501	4	V0811	Korso	Korso	668	http://aikataulut.hsl.fi/pysakit/fi/4810501.html	6693766	2559705
25.06691351	60.28269076	8705	4640225	2	V6425	Hovitie	Hovvägen	47	http://aikataulut.hsl.fi/pysakit/fi/4640225.html	6686186	2559202
25.03780324	60.31159958	8706	4600214	3	V6014	Uusiniityntie	Nyängsvägen	111	http://aikataulut.hsl.fi/pysakit/fi/4600214.html	6689381	2557541
25.03907245	60.3225134	8707	4700551	1	V0706	Leinelä	Lejle	0	 	6690598	2557592
24.97388568	60.28500278	8708	4510244	1	V5144	Harkkokuja	Tackgränden	30	http://aikataulut.hsl.fi/pysakit/fi/4510244.html	6686364	2554052
25.04984694	60.2927901	8709	4620204	1	V6204	KRP	CKP	0	http://aikataulut.hsl.fi/pysakit/fi/4620204.html	6687296	2558240
25.07793668	60.35068498	8710	4810551	4	V0816	Korso	Korso	0	http://aikataulut.hsl.fi/pysakit/fi/4810551.html	6693771	2559688
25.04047108	60.31185696	8711	4600215	2	V6015	Uusiniityntie	Nyängsvägen	4	http://aikataulut.hsl.fi/pysakit/fi/4600215.html	6689412	2557688
25.06798268	60.28277195	8712	4640226	2	V6426	Hovitie	Hovvägen	15	http://aikataulut.hsl.fi/pysakit/fi/4640226.html	6686196	2559261
24.97515759	60.28582822	8713	4510245	1	V5145	Harkkokuja	Tackgränden	6	http://aikataulut.hsl.fi/pysakit/fi/4510245.html	6686457	2554121
25.00992971	60.33236908	8714	4710201	3	V7101	Mäkitie	Backvägen	52	http://aikataulut.hsl.fi/pysakit/fi/4710201.html	6691671	2555965
25.06103027	60.29527738	8715	4620205	5	V6205	Urheilutie	Idrottsvägen	127	http://aikataulut.hsl.fi/pysakit/fi/4620205.html	6687583	2558854
25.04274248	60.31386775	8716	4600216	2	V6016	Tarhurintie	Trädgårdsmästarvägen	11	http://aikataulut.hsl.fi/pysakit/fi/4600216.html	6689638	2557810
25.07851388	60.35719682	8717	4810900	0	XV8100	Sokevahalli	Sokevahalli	0	 	6694497	2559708
25.08297156	60.27793821	8718	4640227	0	V6427	Ikea	Ikea	5	http://aikataulut.hsl.fi/pysakit/fi/4640227.html	6685671	2560099
24.96948503	60.290241	8719	4510246	1	V5146	Flamingo	Flamingo	35	http://aikataulut.hsl.fi/pysakit/fi/4510246.html	6686944	2553800
25.00290945	60.33132706	8720	4710202	3	V7102	Kivikkotie	Kummelvägen	18	http://aikataulut.hsl.fi/pysakit/fi/4710202.html	6691549	2555579
25.04733606	60.30248601	8721	4600217	1	V6017	Vehkatie	Missnevägen	20	http://aikataulut.hsl.fi/pysakit/fi/4600217.html	6688374	2558084
25.06017689	60.295733	8722	4620206	5	V6206	Urheilutie	Idrottsvägen	158	http://aikataulut.hsl.fi/pysakit/fi/4620206.html	6687633	2558806
25.05960088	60.35559839	8723	4810901	0	XV8102	Sorsatie	Andvägen	0	 	6694302	2558667
25.0584224	60.28677097	8724	4640228	0	V6428	Santaradantie	Sandbanan	0	http://aikataulut.hsl.fi/pysakit/fi/4640228.html	6686633	2558725
24.94219972	60.29460198	8725	4510247	5	V5147	Tuulensuuntie	Tuulensuuvägen	9	http://aikataulut.hsl.fi/pysakit/fi/4510247.html	6687408	2552284
25.00408196	60.33236846	8726	4710203	3	V7103	Kivikkotie	Kummelvägen	1	http://aikataulut.hsl.fi/pysakit/fi/4710203.html	6691666	2555642
25.05257725	60.30010188	8727	4620207	1	V6207	Vesijohdontie	Vattenledningsvägen	73	http://aikataulut.hsl.fi/pysakit/fi/4620207.html	6688113	2558378
25.07883884	60.35770585	8728	4810902	0	XV8111	Leppäkorven kenttä	Alkärrs plan	0	 	6694554	2559725
25.03855301	60.30215997	8729	4600218	0	V6018	Rentukkatie	Kalvleksvägen	0	 	6688330	2557599
25.08308349	60.27804503	8730	4640229	0	V6429	Ikea	Ikea	14	http://aikataulut.hsl.fi/pysakit/fi/4640229.html	6685683	2560105
24.97920579	60.28275564	8731	4510248	7	V5148	Isopelto	Storåkern	47	http://aikataulut.hsl.fi/pysakit/fi/4510248.html	6686118	2554350
25.00047224	60.32326714	8732	4710204	2	V7104	Karpaattientie	Karpatervägen	12	http://aikataulut.hsl.fi/pysakit/fi/4710204.html	6690649	2555458
25.06771287	60.3560093	8733	4810903	0	XV8121	Ruusuvuoren koulu	Rosenbergs skola	0	 	6694355	2559114
25.05212483	60.30121847	8734	4620208	1	V6208	Vesijohdontie	Vattenledningsvägen	34	http://aikataulut.hsl.fi/pysakit/fi/4620208.html	6688237	2558351
25.04710035	60.31151771	8735	4600219	0	V6019	Tarhurintie	Trädgårdsmästarvägen	0	 	6689380	2558055
24.9798763	60.28160179	8736	4510249	1	V5149	Isopelto	Storåkern	113	http://aikataulut.hsl.fi/pysakit/fi/4510249.html	6685990	2554389
25.08337929	60.28097775	8737	4640230	1	V6430	Porttisuo	Portmossen	0	http://aikataulut.hsl.fi/pysakit/fi/4640230.html	6686010	2560116
25.06817781	60.35748658	8738	4810904	0	XV8129	Korson koulu	Korson koulu	0	 	6694520	2559137
25.04470155	60.30835009	8739	4600221	0	V6021	Metsätähdentie	Skogsstjärnevägen	0	 	6689025	2557928
24.97751411	60.28240009	8740	4510250	1	V5150	Isopelto	Storåkern	35	http://aikataulut.hsl.fi/pysakit/fi/4510250.html	6686077	2554257
25.00123649	60.32398843	8741	4710205	4	V7105	Karpaattientie	Karpatervägen	1	http://aikataulut.hsl.fi/pysakit/fi/4710205.html	6690730	2555499
25.05922632	60.29541746	8742	4620209	1	V6209	Urheilutie	Idrottsvägen	38	http://aikataulut.hsl.fi/pysakit/fi/4620209.html	6687597	2558754
25.08360082	60.28057202	8743	4640231	0	V6431	Porttisuo	Portmossen	4	http://aikataulut.hsl.fi/pysakit/fi/4640231.html	6685965	2560129
25.07980077	60.35940342	8744	4810905	0	XV8134	Vallinojantie	Fallbäcksvägen	0	 	6694744	2559775
25.05833552	60.29695047	8745	4620210	1	V	Satopolku	Skördstigen	0	http://aikataulut.hsl.fi/pysakit/fi/4620210.html	6687767	2558702
25.04084699	60.30717754	8746	4600222	0	V6022	Tervakkotie	Tjärblomstervägen	0	 	6688891	2557717
24.95260319	60.29168246	8747	4510251	6	V5151	Pakkalanrinne	Backasbrinken	33	http://aikataulut.hsl.fi/pysakit/fi/4510251.html	6687091	2552864
25.01841684	60.32352589	8748	4710206	5	V7106	Ilolantie	Gladasvägen	1	http://aikataulut.hsl.fi/pysakit/fi/4710206.html	6690693	2556449
25.08272056	60.27690795	8749	4640232	1	V6432	Ikea	Ikea	41	http://aikataulut.hsl.fi/pysakit/fi/4640232.html	6685556	2560087
25.01668438	60.32369177	8750	4710207	5	V7107	Ilolantie	Gladasvägen	97	http://aikataulut.hsl.fi/pysakit/fi/4710207.html	6690710	2556353
25.10084761	60.34464498	8751	4820201	0	V8201	Murmelikuja	Murmelgränden	0	http://aikataulut.hsl.fi/pysakit/fi/4820201.html	6693119	2560964
25.07884239	60.27933611	8752	4640290	2	V6490	Kuusikkokuja	Sexansgränden	18	http://aikataulut.hsl.fi/pysakit/fi/4640290.html	6685823	2559868
25.06727501	60.30266851	8753	4620211	2	V6211	Toukopolku	Vårbruksstigen	3	http://aikataulut.hsl.fi/pysakit/fi/4620211.html	6688412	2559186
24.9476968	60.29334218	8754	4510253	5	V5153	Antaksenpolku	Antasstigen	36	http://aikataulut.hsl.fi/pysakit/fi/4510253.html	6687272	2552590
25.04916892	60.30323451	8755	4600501	5	V0601	Hiekkaharju	Sandkulla	612	http://aikataulut.hsl.fi/pysakit/fi/4600501.html	6688459	2558184
25.02505478	60.32626643	8756	4710208	3	V7108	Ilolan koulu	Ilolan koulu	21	http://aikataulut.hsl.fi/pysakit/fi/4710208.html	6691004	2556811
25.09925246	60.34406579	8757	4820202	0	V8202	Venuksentie	Venusvägen	0	http://aikataulut.hsl.fi/pysakit/fi/4820202.html	6693053	2560877
25.07866756	60.27896952	8758	4640291	1	V6491	Kuusikkokuja	Sexansgränden	3	http://aikataulut.hsl.fi/pysakit/fi/4640291.html	6685782	2559859
25.06643732	60.30193921	8759	4620212	2	V6212	Toukopolku	Vårbruksstigen	8	http://aikataulut.hsl.fi/pysakit/fi/4620212.html	6688330	2559141
24.95315956	60.28967684	8760	4510254	8	V5154	Osuustie	Andelsvägen	65	http://aikataulut.hsl.fi/pysakit/fi/4510254.html	6686868	2552898
25.09723709	60.34337334	8761	4820203	3	V8203	Venuksenkuja	Venusgränden	73	http://aikataulut.hsl.fi/pysakit/fi/4820203.html	6692974	2560767
25.045032	60.28583575	8762	4640292	1	V6492	Sepänpiha	Smedsgården	22	http://aikataulut.hsl.fi/pysakit/fi/4640292.html	6686517	2557986
25.04879031	60.30327341	8763	4600551	5	V0606	Hiekkaharju	Sandkulla	0	http://aikataulut.hsl.fi/pysakit/fi/4600551.html	6688463	2558163
25.06166149	60.29689701	8764	4620213	0	V6213	Ohrakuja	Korngränden	0	http://aikataulut.hsl.fi/pysakit/fi/4620213.html	6687764	2558886
25.02420502	60.32629991	8765	4710209	3	V7109	Ilolan koulu	Ilolan koulu	113	http://aikataulut.hsl.fi/pysakit/fi/4710209.html	6691007	2556764
24.95419992	60.29001054	8766	4510255	8	V5155	Osuustie	Andelsvägen	9	http://aikataulut.hsl.fi/pysakit/fi/4510255.html	6686906	2552955
25.09837382	60.34324724	8767	4820204	3	V8204	Venuksenkuja	Venusgränden	97	http://aikataulut.hsl.fi/pysakit/fi/4820204.html	6692961	2560830
25.04442033	60.28536481	8768	4640293	1	V6493	Sepänpiha	Smedsgården	8	http://aikataulut.hsl.fi/pysakit/fi/4640293.html	6686464	2557953
25.03810636	60.30347398	8769	4600900	0	XV6043	Heinikkokuja	Gröngräsgränden	0	 	6688476	2557572
25.05409778	60.29002775	8770	4620214	0	V6214	Jokiniemenkuja	Ånäsgränden	0	http://aikataulut.hsl.fi/pysakit/fi/4620214.html	6686992	2558480
25.02563606	60.32864057	8771	4710210	0	V7110	Pelimannintie	Spelmansvägen	0	http://aikataulut.hsl.fi/pysakit/fi/4710210.html	6691269	2556839
24.94485319	60.28566116	8772	4510256	0	V5156	Lautamiehenpolku	Nämndemansstigen	0	http://aikataulut.hsl.fi/pysakit/fi/4510256.html	6686414	2552445
25.09665877	60.34125075	8773	4820205	3	V8205	Marsinkuja	Marsgränden	127	http://aikataulut.hsl.fi/pysakit/fi/4820205.html	6692737	2560739
25.03813108	60.30311475	8774	4600901	0	XV6060	Kielotie	Konvaljvägen	0	 	6688436	2557574
25.01531883	60.33450916	8775	4710211	0	V7111	Notkotie	Däldvägen	0	http://aikataulut.hsl.fi/pysakit/fi/4710211.html	6691914	2556259
25.07115192	60.2807358	8776	4640294	2	V6494	Nevatie	Nevavägen	5	http://aikataulut.hsl.fi/pysakit/fi/4640294.html	6685972	2559440
25.06661096	60.29893986	8777	4620215	0	V6215	Oljenkorsi	Halmstrået	0	http://aikataulut.hsl.fi/pysakit/fi/4620215.html	6687996	2559156
25.09453383	60.34539726	8778	4820206	3	V8206	Kauriintie	Stenbocksvägen	34	http://aikataulut.hsl.fi/pysakit/fi/4820206.html	6693197	2560614
24.94557106	60.28547649	8779	4510257	0	V5157	Lautamiehenpolku	Nämndemansstigen	0	http://aikataulut.hsl.fi/pysakit/fi/4510257.html	6686394	2552485
25.04094228	60.28798613	8780	4610200	0	V6100	Heureka	Heureka	0	 	6686753	2557756
25.00414938	60.33161398	8781	4710212	0	V7112	Louhikkorinne	Stenbrottsbrinken	0	http://aikataulut.hsl.fi/pysakit/fi/4710212.html	6691582	2555647
25.0719472	60.28018181	8782	4640295	2	V6495	Nevatie	Nevavägen	21	http://aikataulut.hsl.fi/pysakit/fi/4640295.html	6685911	2559485
25.06464726	60.2986235	8783	4620216	0	V6216	Oljenkorsi	Halmstrået	0	http://aikataulut.hsl.fi/pysakit/fi/4620216.html	6687959	2559048
25.10316278	60.33864784	8784	4820207	1	V8207	Maarukka	Maarukka	87	http://aikataulut.hsl.fi/pysakit/fi/4820207.html	6692453	2561103
24.94132693	60.29695086	8785	4510258	5	V5158	Osumapuisto	Träffparken	2	http://aikataulut.hsl.fi/pysakit/fi/4510258.html	6687669	2552232
25.04344481	60.29162874	8786	4610201	0	V6101	Tikkurilan asema	Dickursby station	2161	http://aikataulut.hsl.fi/pysakit/fi/4610201.html	6687161	2557888
25.08944278	60.28393514	8787	4640900	0	XV6403	Hakkilank. Kenttä	Hakkilabergets plan	0	 	6686345	2560446
25.01531855	60.33450019	8788	4710213	0	V7113	Notkotie	Däldvägen	0	http://aikataulut.hsl.fi/pysakit/fi/4710213.html	6691913	2556259
24.96130723	60.29314569	8789	4510259	0	V	Vantaanportti etelä	Vandaporten söder	0	http://aikataulut.hsl.fi/pysakit/fi/4510259.html	6687261	2553343
25.05633514	60.29772934	8790	4620217	6	V6217	Edvard Blomqvistin p	Edvard Blomqvists st	193	http://aikataulut.hsl.fi/pysakit/fi/4620217.html	6687852	2558590
25.09749295	60.34128876	8791	4820208	3	V8208	Marsinkuja	Marsgränden	307	http://aikataulut.hsl.fi/pysakit/fi/4820208.html	6692742	2560785
25.06315854	60.28229	8792	4640901	0	XV6411	Kuusikon koulu	Kuusikon koulu	0	 	6686138	2558995
25.00828731	60.33253407	8793	4710214	0	V7114	Mäkitie	Backvägen	0	http://aikataulut.hsl.fi/pysakit/fi/4710214.html	6691688	2555874
24.95944523	60.29377853	8794	4510260	5	V5160	Vantaanportti	Vandaporten	0	http://aikataulut.hsl.fi/pysakit/fi/4510260.html	6687330	2553239
25.04329214	60.29137856	8795	4610202	0	V6102	Tikkurilan asema	Dickursby station	1084	http://aikataulut.hsl.fi/pysakit/fi/4610202.html	6687133	2557880
25.05437166	60.2996568	8796	4620218	1	V6218	Jokiniemen koulu	Jokiniemen koulu	5	http://aikataulut.hsl.fi/pysakit/fi/4620218.html	6688065	2558478
25.10317007	60.33940175	8797	4820209	0	V8209	Saturnuksenkuja	Saturnusgränden	12	http://aikataulut.hsl.fi/pysakit/fi/4820209.html	6692537	2561102
25.06375752	60.28013998	8798	4640902	0	XV6444	Kuusikkotie	Sexansvägen	0	 	6685899	2559032
24.998533	60.32436778	8799	4710215	1	V7115	Harjusuo	Åsmossen	0	http://aikataulut.hsl.fi/pysakit/fi/4710215.html	6690770	2555349
24.96051924	60.29402206	8800	4510261	0	V	Vantaanportti etelä	Vandaporten söder	0	http://aikataulut.hsl.fi/pysakit/fi/4510261.html	6687358	2553298
25.05791539	60.29626268	8801	4620219	0	V	Dickursby skola	Dickursby skola	0	http://aikataulut.hsl.fi/pysakit/fi/4620219.html	6687690	2558680
25.04320928	60.29161264	8802	4610203	0	V6103	Tikkurilan asema	Dickursby station	889	http://aikataulut.hsl.fi/pysakit/fi/4610203.html	6687159	2557875
25.02405674	60.3047947	8803	4650201	4	V6501	Simonkallio	Simonsberg	98	http://aikataulut.hsl.fi/pysakit/fi/4650201.html	6688611	2556793
25.10155864	60.33994463	8804	4820210	3	V8210	Saturnuksenkuja	Saturnusgränden	124	http://aikataulut.hsl.fi/pysakit/fi/4820210.html	6692596	2561012
24.99668928	60.32444445	8805	4710216	1	V7116	Harjusuo	Åsmossen	0	http://aikataulut.hsl.fi/pysakit/fi/4710216.html	6690777	2555247
25.02288833	60.30445355	8806	4650202	4	V6502	Simonkallio	Simonsberg	150	http://aikataulut.hsl.fi/pysakit/fi/4650202.html	6688572	2556729
25.05960851	60.29660823	8807	4620220	0	V6220	Ohrakuja	Korngränden	0	http://aikataulut.hsl.fi/pysakit/fi/4620220.html	6687730	2558773
24.96010799	60.29479696	8808	4510262	0	V	Vantaanportti	Vandaporten	0	http://aikataulut.hsl.fi/pysakit/fi/4510262.html	6687444	2553274
25.03840733	60.29243115	8809	4610204	0	V6104	Vehkapolku	Missnestigen	816	http://aikataulut.hsl.fi/pysakit/fi/4610204.html	6687246	2557608
25.02612457	60.32978572	8810	4710217	3	V7117	Rumpalintie	Trumslagarvägen	155	http://aikataulut.hsl.fi/pysakit/fi/4710217.html	6691397	2556864
25.02554105	60.30713496	8811	4650203	4	V6503	Simonmetsä	Simonsskog	34	http://aikataulut.hsl.fi/pysakit/fi/4650203.html	6688873	2556871
25.10237658	60.34540425	8812	4820211	1	V8211	Vuohirinne	Getbrinken	0	http://aikataulut.hsl.fi/pysakit/fi/4820211.html	6693205	2561047
25.05364681	60.29905222	8813	4620221	0	V6221	Punaisten puisto	De rödas park	40	http://aikataulut.hsl.fi/pysakit/fi/4620221.html	6687997	2558439
24.95895165	60.29545163	8814	4510263	5	V5163	Vantaanportti	Vandaporten	0	http://aikataulut.hsl.fi/pysakit/fi/4510263.html	6687516	2553209
25.03835487	60.2919199	8815	4610205	0	V6105	Vehkapolku	Missnestigen	54	http://aikataulut.hsl.fi/pysakit/fi/4610205.html	6687189	2557606
25.02698367	60.32947393	8816	4710218	3	V7118	Rumpalintie	Trumslagarvägen	4	http://aikataulut.hsl.fi/pysakit/fi/4710218.html	6691363	2556912
25.02408043	60.30670639	8817	4650204	4	V6504	Simonkallion koulu	Simonkallion koulu	117	http://aikataulut.hsl.fi/pysakit/fi/4650204.html	6688824	2556791
24.95749531	60.29512105	8818	4510264	8	V5164	Vantaanportti	Vandaporten	0	http://aikataulut.hsl.fi/pysakit/fi/4510264.html	6687478	2553129
25.0534014	60.29873096	8819	4620222	4	V6222	Jokiniemen koulu	Jokiniemen koulu	120	http://aikataulut.hsl.fi/pysakit/fi/4620222.html	6687961	2558426
25.10596521	60.34601183	8820	4820212	1	V8212	Murmelikuja	Murmelgränden	1	http://aikataulut.hsl.fi/pysakit/fi/4820212.html	6693276	2561244
25.04387087	60.29251405	8821	4610206	0	V6106	Tikkurilan matkakesk	Dickursby rescentrum	2	http://aikataulut.hsl.fi/pysakit/fi/4610206.html	6687260	2557910
25.02164015	60.33052932	8822	4710219	2	V7119	Hippakuja	Natagränden	38	http://aikataulut.hsl.fi/pysakit/fi/4710219.html	6691476	2556615
24.95730688	60.29610074	8823	4510265	0	V	Vantaanportti	Vandaporten	0	http://aikataulut.hsl.fi/pysakit/fi/4510265.html	6687587	2553117
25.02870416	60.3099289	8824	4650205	5	V6505	Vanamontie	Linneavägen	35	http://aikataulut.hsl.fi/pysakit/fi/4650205.html	6689187	2557041
25.10245038	60.3384652	8825	4820213	0	V8213	Maarukka	Maarukka	7	http://aikataulut.hsl.fi/pysakit/fi/4820213.html	6692432	2561064
25.05051721	60.29339513	8826	4620223	2	V6223	Lauri Korpisen katu	Lauri Korpinens gata	1	http://aikataulut.hsl.fi/pysakit/fi/4620223.html	6687364	2558276
25.04335332	60.29329902	8827	4610207	6	V6107	Tikkurilan matkakesk	Dickursby rescentrum	4	http://aikataulut.hsl.fi/pysakit/fi/4610207.html	6687347	2557880
24.95554018	60.28761332	8828	4510900	0	XV5103	Lystilän päiväkoti	Lystilä daghem	0	 	6686640	2553033
25.02677938	60.30970147	8829	4650206	4	V6506	Vanamontie	Linneavägen	92	http://aikataulut.hsl.fi/pysakit/fi/4650206.html	6689160	2556935
25.10022199	60.33950697	8830	4820214	3	V8214	Saturnuksenkuja	Saturnusgränden	71	http://aikataulut.hsl.fi/pysakit/fi/4820214.html	6692546	2560939
25.0483356	60.29585385	8831	4620224	1	V6224	A. Petreliuksen katu	A. Petrelius gata	1	http://aikataulut.hsl.fi/pysakit/fi/4620224.html	6687636	2558151
25.04010136	60.29566724	8832	4610208	12	V6108	Vantaanaukio	Vandaplatsen	0	http://aikataulut.hsl.fi/pysakit/fi/4610208.html	6687608	2557696
25.02075309	60.33111063	8833	4710220	2	V7120	Hippakuja	Natagränden	0	http://aikataulut.hsl.fi/pysakit/fi/4710220.html	6691540	2556565
25.03147612	60.3112	8834	4650207	5	V6507	Leinikkitie	Ranunkelvägen	63	http://aikataulut.hsl.fi/pysakit/fi/4650207.html	6689331	2557192
24.95259969	60.28907951	8835	4510901	0	XV5105	Leija 2	Leija 2	0	 	6686801	2552868
25.10330941	60.34084571	8836	4820215	0	V8215	Saturnuksenkuja	Saturnusgränden	0	 	6692698	2561107
25.03552072	60.29664543	8837	4610209	4	V6109	Talvikkitie	Pyrolavägen	26	http://aikataulut.hsl.fi/pysakit/fi/4610209.html	6687713	2557441
25.01733399	60.33177407	8838	4710221	3	V7121	Himalajantie	Himalajavägen	53	http://aikataulut.hsl.fi/pysakit/fi/4710221.html	6691611	2556375
25.04903988	60.29525583	8839	4620225	2	V6225	A. Petreliuksen katu	A. Petrelius gata	4	http://aikataulut.hsl.fi/pysakit/fi/4620225.html	6687570	2558191
25.02979997	60.31082702	8840	4650208	5	V6508	Leinikkitie	Ranunkelvägen	169	http://aikataulut.hsl.fi/pysakit/fi/4650208.html	6689288	2557100
25.10652109	60.34210264	8841	4820216	0	V8216	Uranuksenpuisto	Uranusparken	0	http://aikataulut.hsl.fi/pysakit/fi/4820216.html	6692841	2561282
24.96273484	60.28327092	8842	4510902	0	XV5106	Kartanonk. päiväkoti	Herrgårdsf. daghem	0	 	6686162	2553438
25.03517081	60.29243844	8843	4610210	1	V6110	Orvokkitie	Violvägen	15	http://aikataulut.hsl.fi/pysakit/fi/4610210.html	6687244	2557429
25.01649287	60.33266914	8844	4710222	3	V7122	Himalajantie	Himalajavägen	0	http://aikataulut.hsl.fi/pysakit/fi/4710222.html	6691710	2556327
25.0359194	60.31496226	8845	4650209	4	V6509	Malminiitty	Malmängen	106	http://aikataulut.hsl.fi/pysakit/fi/4650209.html	6689754	2557431
25.05017964	60.29809225	8846	4620226	1	V6226	Eino Sirenin katu	Eino Sirens gata	6	http://aikataulut.hsl.fi/pysakit/fi/4620226.html	6687887	2558249
24.94696414	60.28801577	8847	4510903	0	XV5107	Krakanpolku	Skrakastigen	0	 	6686678	2552558
25.10711293	60.34246573	8848	4820217	0	V8217	Uranuksenpuisto	Uranusparken	0	http://aikataulut.hsl.fi/pysakit/fi/4820217.html	6692882	2561314
25.01419878	60.33342267	8849	4710223	3	V7123	Kallaskuja	Randgränden	44	http://aikataulut.hsl.fi/pysakit/fi/4710223.html	6691792	2556199
25.035509	60.29283973	8850	4610211	1	V6111	Orvokkitie	Violvägen	119	http://aikataulut.hsl.fi/pysakit/fi/4610211.html	6687289	2557447
25.03425618	60.31501112	8851	4650210	4	V6510	Malminiitty	Malmängen	225	http://aikataulut.hsl.fi/pysakit/fi/4650210.html	6689758	2557339
25.05191634	60.29810545	8852	4620227	5	V6227	Jokiniemen koulu	Jokiniemen koulu	187	http://aikataulut.hsl.fi/pysakit/fi/4620227.html	6687890	2558345
25.10337578	60.34334951	8853	4820218	2	V8218	Venuksenpuisto	Venusparken	7	http://aikataulut.hsl.fi/pysakit/fi/4820218.html	6692977	2561106
25.02147984	60.30800989	8854	4650211	2	V6511	Simonkallionkuja	Simonsbergsgränden	64	http://aikataulut.hsl.fi/pysakit/fi/4650211.html	6688967	2556645
25.02563606	60.32864057	8855	4710224	0	V7124	Pelimannintie	Spelmansvägen	0	http://aikataulut.hsl.fi/pysakit/fi/4710224.html	6691269	2556839
25.04386812	60.29583514	8856	4610212	0	V6112	Vehkatie	Missnevägen	0	http://aikataulut.hsl.fi/pysakit/fi/4610212.html	6687630	2557904
24.94350468	60.28905461	8857	4510904	0	XV5108	Krakantie	Skrakavägen	0	 	6686791	2552365
25.10405714	60.34368493	8858	4820219	2	V8219	Venuksenpuisto	Venusparken	53	http://aikataulut.hsl.fi/pysakit/fi/4820219.html	6693015	2561143
25.05401407	60.29416632	8859	4620228	1	V6228	Maanviljelijänkuja	Lantbrukargränden	4	http://aikataulut.hsl.fi/pysakit/fi/4620228.html	6687453	2558468
25.0211206	60.30751006	8860	4650212	2	V6512	Simonkallionkuja	Simonsbergsgränden	49	http://aikataulut.hsl.fi/pysakit/fi/4650212.html	6688911	2556626
25.00487621	60.3293465	8861	4710225	0	V7125	Kylmäoja	Kallbäcken	6	http://aikataulut.hsl.fi/pysakit/fi/4710225.html	6691330	2555691
25.03846968	60.29383088	8862	4610213	4	V6113	Kaupungintalo	Stadshuset	1520	http://aikataulut.hsl.fi/pysakit/fi/4610213.html	6687402	2557609
24.96297296	60.28091751	8863	4510905	0	XV5109	Paroninkuja	Barongränden	0	 	6685900	2553455
25.10688597	60.33897595	8864	4820220	0	V8220	Uranuksentie	Uranusvägen	0	http://aikataulut.hsl.fi/pysakit/fi/4820220.html	6692493	2561308
25.0560357	60.29405151	8865	4620229	0	V6229	Maanviljelijänkuja	Lantbrukargränden	0	http://aikataulut.hsl.fi/pysakit/fi/4620229.html	6687442	2558580
25.03067093	60.31148447	8866	4650213	0	V6513	Leinikkitie	Ranunkelvägen	1	http://aikataulut.hsl.fi/pysakit/fi/4650213.html	6689362	2557147
25.00488034	60.32948113	8867	4710226	4	V7126	Kylmäoja	Kallbäcken	70	http://aikataulut.hsl.fi/pysakit/fi/4710226.html	6691345	2555691
24.95984661	60.28711552	8868	4510906	0	XV5113	Pehtoorin päiväkoti	Inspektors daghem	0	 	6686588	2553272
25.10848759	60.33921391	8869	4820221	0	V8221	Uranuksentie	Uranusvägen	0	http://aikataulut.hsl.fi/pysakit/fi/4820221.html	6692521	2561396
25.05080377	60.2921811	8870	4620230	0	V6230	KRP	CKP	0	http://aikataulut.hsl.fi/pysakit/fi/4620230.html	6687229	2558294
25.03785144	60.2942935	8871	4610214	4	V6114	Kaupungin virastot.	Stadens ämbetshus	108	http://aikataulut.hsl.fi/pysakit/fi/4610214.html	6687453	2557574
25.03051893	60.31010339	8872	4650214	0	V6514	Siimeskuja	Skymningsgränden	67	http://aikataulut.hsl.fi/pysakit/fi/4650214.html	6689208	2557141
25.00637175	60.33029565	8873	4710227	3	V7127	Mäkikuja	Backgränden	0	http://aikataulut.hsl.fi/pysakit/fi/4710227.html	6691437	2555772
24.9544651	60.28856346	8874	4510907	0	XV5115	Leija 1	Leija 1	0	 	6686745	2552972
25.10486166	60.33962106	8875	4820222	3	V8222	Kaakkoisväylä	Sydostpassagen	70	http://aikataulut.hsl.fi/pysakit/fi/4820222.html	6692563	2561195
25.05019346	60.298523	8876	4620231	6	V6231	Tikkurilan lukio	Tikkurilan lukio	170	http://aikataulut.hsl.fi/pysakit/fi/4620231.html	6687935	2558249
25.03999259	60.29679906	8877	4610215	4	V6115	Vantaan opistotalo	Vanda Arbis	322	http://aikataulut.hsl.fi/pysakit/fi/4610215.html	6687734	2557688
25.02742202	60.31000166	8878	4650215	1	V6515	Loikkokuja	Stenbräckengränden	0	http://aikataulut.hsl.fi/pysakit/fi/4650215.html	6689194	2556970
25.10501568	60.34042763	8879	4820223	2	V8223	Kaakkoisväylä	Sydostpassagen	8	http://aikataulut.hsl.fi/pysakit/fi/4820223.html	6692653	2561202
25.04092644	60.2982997	8880	4610216	0	V6116	Orvokkirinne	Violbrinken	0	http://aikataulut.hsl.fi/pysakit/fi/4610216.html	6687902	2557737
25.00858198	60.33210997	8881	4710228	3	V7128	Kivikkotie	Kummelvägen	0	http://aikataulut.hsl.fi/pysakit/fi/4710228.html	6691641	2555891
24.94425136	60.28673354	8882	4510908	0	XV5124	Lautamiehentie	Nämndemansvägen	0	 	6686533	2552410
25.04507582	60.29117609	8883	4620232	0	V6232	Vernissakatu	Fernissagatan	0	 	6687112	2557979
25.04077637	60.31576809	8884	4650216	0	V6516	Malminiitty	Malmängen	0	http://aikataulut.hsl.fi/pysakit/fi/4650216.html	6689848	2557698
25.1054053	60.34230934	8885	4820224	2	V8224	Uranuksenkuja	Uranusgränden	10	http://aikataulut.hsl.fi/pysakit/fi/4820224.html	6692863	2561220
